KERNEL;PSNR;EXE_TIME;PSNR/EXE_TIME;NOISE_TIME
1;11.99557565445585;0.008847951889038086;1355.746;1.2610101699829102
2;17.017934497393497;0.0027539730072021484;6179.412;1.2157516479492188
3;19.31841123546292;0.0017104148864746094;11294.576;1.2109804153442383
4;20.138452025000145;0.002802610397338867;7185.605;1.1897284984588623
5;20.52497789822975;0.0021584033966064453;9509.334;1.185926914215088
6;20.629987883893715;0.0028934478759765625;7129.898;1.1528573036193848
7;20.73035608478678;0.0027511119842529297;7535.264;1.1715450286865234
8;20.702312079727307;0.0028617382049560547;7234.174;1.174264907836914
